AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,CO,NOX
291.378,101.03,87.268,3.3468,196.58,1329.9499999999998,823.24,110.4,1047.7,5.0326,60.08
290.479,101.07,86.832,4.1577,250.87,1362.4499999999998,822.92,134.82,1208.4,0.77811,66.861
290.532,101.09,83.381,4.1827,250.15,1362.4499999999998,823.1999999999999,134.75,1207.8,0.81441,67.173
290.84099999999995,101.17,78.383,4.1617,251.74,1362.85,823.4,134.74,1208.0,0.81047,68.219
291.903,101.24,72.315,4.1601,252.28000000000003,1363.75,823.0799999999999,134.77,1208.3,2.3322,72.751
292.451,101.28,69.85,4.1668,252.26,1363.65,823.41,134.76,1209.5,2.0753,71.341
292.154,101.31,71.105,4.1343,251.17999999999998,1363.4499999999998,823.23,134.77,1208.6,2.1359,71.193
292.533,101.3,68.535,4.2127,253.38,1363.75,823.02,134.76,1219.4,1.5993,71.643
293.701,101.3,61.607,4.2283,255.47,1364.35,822.8299999999999,134.86,1225.2,1.0805,72.028
294.647,101.29,56.097,4.2572,255.79999999999998,1364.75,822.8,134.76,1219.9,0.88922,72.778
294.921,101.28,52.225,4.261,256.53,1364.9499999999998,822.74,134.76,1211.8,0.92932,74.713
295.052,101.29,49.948,4.2601,255.09,1364.0500000000002,823.18,133.89,1201.6,0.80124,73.859
295.31,101.32,50.566,4.2631,255.25,1364.25,822.9499999999999,134.01,1207.6,1.1865,73.811
294.331,101.38,57.676,4.2238,251.37,1363.0500000000002,822.91,133.82,1208.1,1.7549,71.475
293.116,101.46,69.16,4.1619,250.57,1362.35,823.06,133.76,1203.8,2.4731,70.299
292.135,101.52,76.943,4.1248,248.76999999999998,1361.9499999999998,823.24,133.76,1203.6,2.5284,69.28
291.363,101.56,71.274,4.1584,250.12,1362.5500000000002,823.48,134.54,1202.4,2.1616,72.096
291.241,101.57,66.626,4.1279,249.26999999999998,1362.15,823.3299999999999,133.85,1200.0,2.3445,73.394
291.207,101.56,65.177,4.1327,251.64999999999998,1363.25,823.12,134.6,1209.6,1.9525,72.914
291.203,101.53,62.491,4.0437,244.38,1359.0500000000002,823.13,131.36,1179.0,2.025,71.53
290.86499999999995,101.51,65.435,3.3334,194.5,1329.5500000000002,823.1,110.06,1058.0,5.0646,66.918
289.911,101.5,72.08,3.3403,194.29,1329.0500000000002,823.1899999999999,110.27,1051.2,5.1563,67.089
289.527,101.49,75.963,3.3034,192.83,1328.15,823.11,109.77,1043.7,5.6446,68.034
289.628,101.49,74.475,3.3322,193.47000000000003,1328.35,823.05,109.76,1036.2,5.4352,67.285
289.854,101.52,74.748,3.2961,194.02,1328.65,823.12,109.76,1028.7,5.5471,67.338
289.786,101.55,75.162,3.4987,206.5,1335.65,823.0799999999999,115.25,1079.5,4.426,68.481
289.92,101.58,75.295,4.1592,249.17000000000002,1361.0500000000002,823.09,133.73,1196.9,1.4443,69.92
290.571,101.61,69.156,4.1775,250.17,1361.9499999999998,822.97,133.74,1200.8,1.1013,69.715
291.625,101.63,63.653000000000006,4.2192,251.46,1362.5500000000002,823.06,133.76,1203.3,2.3108,74.048
292.689,101.6,60.512,4.2717,252.82,1363.35,823.17,133.77,1197.7,1.8847,72.765
293.745,101.56,59.06400000000001,3.844,218.24,1342.9499999999998,823.09,118.73,1113.2,3.5281,68.106
294.807,101.55,51.88700000000001,4.397,252.54000000000002,1363.15,823.5799999999999,133.5,1215.4,1.5886,73.112
296.001,101.5,49.82399999999999,4.4688,256.12,1365.4499999999998,823.17,134.79,1216.0,0.94405,74.438
296.313,101.47,49.022,4.4149,253.93,1363.5500000000002,822.75,133.63,1219.3,1.0454,72.597
296.433,101.45,52.75500000000001,4.4411,256.27,1364.9499999999998,823.15,134.59,1226.8000000000002,1.7376,73.697
296.631,101.45,54.457,4.3861,254.07,1363.85,823.47,133.41,1223.1,2.2116,72.912
296.78,101.47,54.41400000000001,4.3915,256.06,1364.65,823.52,134.25,1218.3,2.017,72.277
295.748,101.51,60.185,4.3161,254.54000000000002,1363.75,823.3299999999999,133.9,1212.7,1.5006,69.16
295.63899999999995,101.53,63.966,4.331,255.87,1364.4499999999998,823.36,134.47,1216.5,1.2585,68.45
294.801,101.56,65.718,4.2365,252.57999999999998,1362.65,822.9399999999999,133.85,1208.7,1.4289,66.599
292.82899999999995,101.57,73.196,4.2277,252.04999999999998,1362.5500000000002,823.13,134.23,1215.5,1.4129,68.053
291.265,101.57,79.793,4.2078,250.07000000000002,1361.75,822.99,134.05,1198.9,1.895,68.564
290.318,101.53,83.152,3.5539,204.13,1334.65,823.0799999999999,114.21,1070.8,4.4319,67.094
289.743,101.54,84.943,3.4227,193.82999999999998,1328.4499999999998,822.98,110.05,1051.4,5.5418,65.899
289.152,101.53,86.596,3.4214,194.23,1328.9499999999998,823.05,110.47,1056.3,5.965,67.023
288.467,101.55,88.961,3.4229,191.93,1327.75,823.3,109.78,1043.7,6.4906,69.372
288.20399999999995,101.56,89.987,3.4648,192.56,1328.15,823.17,110.05,1049.0,5.6181,67.983
287.932,101.58,90.553,3.3998,190.6,1326.75,823.24,109.26,1034.7,5.4669,68.719
287.693,101.61,91.082,3.4304,190.92,1326.9499999999998,823.13,109.27,1034.5,5.7487,68.851
287.528,101.66,91.618,3.4389,190.59,1326.9499999999998,823.17,109.27,1034.5,5.7386,69.669
288.07,101.71,93.088,3.4612,191.67000000000002,1327.25,823.14,109.28,1036.6,5.9539,66.083
290.319,101.74,90.861,4.0893,237.86,1354.0500000000002,823.29,127.56,1169.2,3.2229,64.069
293.38199999999995,101.73,80.925,4.3052,253.49,1363.0500000000002,823.0799999999999,132.85,1207.3,1.3007,65.03
295.45399999999995,101.75,73.355,4.3268,253.53000000000003,1363.4499999999998,823.04,132.75,1210.0,0.75641,64.096
296.521,101.75,68.515,4.3771,254.24,1363.9499999999998,823.2099999999999,132.72,1215.8,0.7471,64.27
297.351,101.7,64.137,4.3989,255.0,1364.4499999999998,823.4399999999999,132.72,1225.5,1.2954,65.669
298.391,101.64,57.423,4.4229,256.15,1364.9499999999998,823.48,133.08,1230.4,1.583,68.1
299.19,101.6,53.321,4.4066,255.27999999999997,1364.5500000000002,823.56,132.71,1229.4,1.7764,68.353
299.021,101.58,54.69700000000001,4.4074,255.9,1364.75,823.55,132.96,1228.9,1.4861,67.732
298.787,101.56,56.089,4.3969,257.59000000000003,1365.35,823.56,133.43,1228.8,0.51435,65.641
298.345,101.54,52.396,4.3328,256.78999999999996,1364.65,823.34,133.11,1218.9,1.022,68.279
296.565,101.55,66.0,4.2912,254.59,1363.4499999999998,823.41,133.07,1215.6,1.9568,65.721
295.599,101.59,68.009,4.2689,255.26,1363.9499999999998,823.51,133.87,1213.6,2.2994,67.352
294.631,101.61,69.376,4.2233,253.70000000000002,1363.4499999999998,823.26,133.62,1208.0,2.4922,68.365
293.831,101.59,71.459,3.4103,199.35,1331.15,823.11,110.76,1055.3000000000002,5.3481,60.588
292.546,101.56,75.548,3.4957,203.1,1333.85,823.15,113.18,1075.7,4.9428,62.045
291.392,101.5,78.731,3.5051,205.21,1335.5500000000002,823.0699999999999,114.65,1076.4,4.7746,65.115
290.536,101.48,81.153,3.3668,192.41,1327.75,823.09,109.23,1046.5,5.7448,64.916
289.628,101.47,83.775,4.2028,246.40999999999997,1359.75,823.26,133.22,1199.3,3.1926,70.707
288.92,101.43,85.2,4.2771,251.34,1362.85,822.9,135.38,1214.4,2.4871,71.316
288.46599999999995,101.4,85.194,4.2429,249.28,1361.9499999999998,823.49,134.7,1207.5,2.3251,68.917
288.099,101.39,85.818,4.2237,248.11,1361.4499999999998,822.9499999999999,134.7,1200.5,2.0761,70.075
287.918,101.38,86.264,4.2409,247.76,1361.35,823.03,134.72,1204.8,2.9803,70.59
287.711,101.39,86.747,4.2493,251.1,1363.15,823.1899999999999,136.37,1214.6,1.9288,70.83
288.71599999999995,101.38,87.581,4.2491,250.5,1362.4499999999998,823.29,134.77,1202.5,2.0364,68.447
291.229,101.39,82.95,4.2976,253.32,1362.75,823.0699999999999,133.8,1204.9,2.1518,65.388
294.21,101.42,78.851,4.3594,255.71,1363.9499999999998,823.2099999999999,133.78,1210.9,1.5406,64.533
295.931,101.4,75.429,4.3888,256.27,1364.5500000000002,823.36,133.77,1212.7,1.6909,66.023
296.969,101.36,64.402,4.4091,257.5,1365.15,823.27,133.75,1216.0,1.3357,67.978
297.902,101.29,54.365,4.4542,258.72,1365.15,823.18,133.76,1217.8000000000002,1.3275,69.564
298.848,101.24,52.894,4.46,258.59000000000003,1365.15,823.28,133.77,1218.3,0.91512,69.347
299.28,101.17,52.504,4.481,259.54999999999995,1365.25,823.38,133.76,1218.8,1.1749,69.181
299.30499999999995,101.11,55.018,4.4666,260.39,1365.85,823.4499999999999,133.76,1219.2,1.1945,69.063
299.356,101.06,53.45799999999999,4.4752,260.9,1365.85,823.37,133.76,1218.6,1.4991,71.306
299.047,101.03,56.056,4.3826,259.40000000000003,1364.85,823.41,133.76,1206.5,1.7775,69.715
297.243,101.03,66.516,4.2617,254.91,1362.75,823.04,133.09,1206.6,2.0303,65.889
296.036,101.03,75.28,4.3009,255.84,1363.5500000000002,823.1,133.79,1211.5,2.3441,64.048
295.343,101.03,76.804,4.2636,254.46,1362.85,823.15,133.76,1208.0,1.7974,64.935
294.344,101.01,77.77,3.6551,214.73,1340.0500000000002,823.18,117.34,1093.8,3.7063,59.518
293.372,100.96,79.557,3.8454,226.91,1347.35,823.15,123.0,1129.7,3.519,62.687
292.227,100.91,81.542,4.2316,251.57,1361.85,823.29,133.78,1198.6,2.2803,68.168
291.112,100.93,85.929,4.2929,249.97,1360.85,823.26,133.52,1191.6,2.4041,66.27
290.481,100.93,87.492,3.9251,225.21,1346.9499999999998,823.26,123.28,1124.4,3.6162,64.392
290.22799999999995,100.89,88.804,3.5413,198.52,1330.4499999999998,823.23,111.36,1048.5,5.3777,62.874
289.684,100.87,88.592,3.572,198.39,1330.4499999999998,822.99,111.7,1049.2,5.8546,65.267
289.282,100.87,88.206,3.5378,198.34,1330.35,823.1,111.71,1046.9,5.3366,64.123
289.033,100.87,88.927,3.5372,197.73,1330.15,823.1999999999999,111.53,1052.2,5.1846,64.639
288.902,100.89,89.953,4.2959,247.63000000000002,1359.5500000000002,823.0699999999999,133.31,1188.3,2.5523,69.211
289.545,100.9,92.19,4.3977,252.48999999999998,1362.0500000000002,823.12,134.73,1201.9,2.111,65.695
291.952,100.95,95.715,4.4631,254.88,1362.75,823.0,133.87,1205.8,1.4064,59.829
295.172,100.99,91.397,4.4719,255.45999999999998,1362.9499999999998,823.16,132.79,1206.7,1.5195,59.041
297.20399999999995,100.99,75.504,4.4413,256.46999999999997,1363.65,823.12,132.54,1208.7,1.0618,65.165
298.697,100.96,63.454,4.5124,260.11,1365.75,823.3199999999999,133.52,1216.0,1.2324,67.771
299.855,100.93,56.557,4.5274,261.21,1366.25,823.22,133.73,1219.6999999999998,0.97351,68.664
301.071,100.9,56.282,4.5346,260.65000000000003,1365.9499999999998,823.09,133.49,1220.9,1.2545,66.436
301.559,100.87,50.235,4.5222,260.01,1365.5500000000002,823.05,132.74,1221.8,1.3492,67.865
301.392,100.85,52.317,4.5293,262.44,1366.35,823.05,133.61,1222.7,1.1031,67.532
300.989,100.84,56.579,4.5255,261.94,1365.9499999999998,822.93,133.71,1222.6,1.5197,67.296
300.11,100.82,66.186,4.4792,260.19,1365.15,822.9,133.72,1218.0,1.6372,64.004
298.773,100.84,82.382,4.4921,259.95,1365.15,823.4499999999999,134.3,1218.5,1.515,59.366
297.953,100.89,87.274,4.5366,258.15000000000003,1364.25,823.38,133.79,1221.1,1.444,59.561
297.321,100.92,90.793,4.6328,257.44,1364.0500000000002,823.2099999999999,133.81,1209.1,2.0622,59.567
296.773,100.94,89.907,4.5668,255.10999999999999,1362.75,823.3,133.14,1205.5,1.7561,59.11
295.369,100.95,85.647,4.441,253.9,1362.4499999999998,823.4,133.58,1205.9,2.6807,63.909
293.586,100.94,85.192,4.3722,250.93,1361.15,823.14,132.8,1201.2,2.9586,65.863
292.771,100.96,87.803,4.4188,253.87,1362.5500000000002,823.4,134.34,1213.4,2.0872,64.942
292.453,100.96,90.537,4.4465,253.17000000000002,1362.35,823.1999999999999,134.13,1217.5,1.5005,63.217
292.06199999999995,100.98,91.836,4.476,253.35000000000002,1362.35,823.01,134.4,1206.7,0.96949,61.936
291.774,100.99,93.15,4.4599,251.48,1361.65,823.25,133.68,1197.0,1.5182,62.9
291.67499999999995,101.02,93.511,4.4766,251.31,1361.85,823.13,133.68,1191.3,2.3829,63.982
291.813,101.04,95.052,4.4987,251.95,1361.75,822.9499999999999,133.66,1185.6,1.8281,63.531
291.80499999999995,101.07,92.604,4.4797,250.75,1361.25,823.16,133.45,1194.8,1.9121,63.784
292.253,101.12,93.875,4.472,253.84,1362.85,823.27,134.22,1199.7,1.2107,63.471
294.131,101.16,92.598,4.4771,256.34000000000003,1363.75,823.36,133.78,1209.5,1.3163,62.718
296.694,101.2,85.273,4.4461,258.83,1364.5500000000002,823.39,133.73,1213.4,1.4923,63.726
298.254,101.21,80.721,4.4858,258.55,1364.9499999999998,823.3,133.32,1216.5,0.91134,61.857
299.146,101.21,78.097,4.472,257.8,1364.65,823.3199999999999,132.75,1216.9,0.9981,61.18
299.879,101.18,74.469,4.5325,259.44,1365.4499999999998,823.18,133.21,1228.6,0.93681,61.925
300.72,101.16,69.241,4.8076,281.45,1368.75,817.78,139.67,1276.6,1.0942,61.315
300.932,101.15,66.466,4.769,278.31,1369.85,819.67,140.03,1255.9,1.1486,62.488
300.97799999999995,101.14,64.444,4.6071,269.61,1370.25,823.1899999999999,136.76,1236.0,0.83846,66.038
300.924,101.14,67.292,4.498,260.43,1365.65,823.12,133.19,1231.2,1.5659,62.509
299.535,101.17,80.05,4.4274,259.11,1365.0500000000002,823.28,133.56,1212.9,1.529,58.423
298.529,101.2,84.116,4.4041,257.34000000000003,1363.9499999999998,823.5,133.1,1212.1,1.7282,58.433
298.321,101.25,76.202,4.3905,258.78,1365.35,823.28,134.26,1221.9,0.93416,62.81
297.443,101.33,78.694,4.3399,256.45,1364.25,823.22,133.76,1214.7,0.96542,62.109
296.509,101.37,83.664,4.4001,257.53,1365.0500000000002,823.1999999999999,134.72,1216.6,1.1292,61.587
295.763,101.39,86.918,4.3922,253.79999999999998,1363.4499999999998,823.18,133.76,1204.1,1.2121,59.922
295.15599999999995,101.38,89.744,4.4084,251.57,1362.85,823.12,133.46,1193.7,1.204,59.359
294.81199999999995,101.37,92.314,4.4531,251.20000000000002,1362.35,823.27,132.99,1204.5,1.6581,60.428
294.646,101.38,93.726,4.5166,252.94,1363.15,823.39,133.81,1205.2,2.3244,62.369
294.489,101.36,94.108,4.4947,252.83,1363.15,823.29,133.69,1189.5,2.4266,63.727
294.371,101.36,93.821,4.475,253.2,1363.15,823.36,133.74,1189.9,2.4568,63.771
294.212,101.38,93.489,4.461,253.1,1363.25,823.51,133.74,1190.3,2.107,63.994
293.984,101.41,93.382,4.467,250.67000000000002,1362.0500000000002,822.91,133.09,1195.2,2.7412,63.474
293.846,101.45,94.673,4.51,251.58999999999997,1362.15,823.54,133.38,1200.4,2.5991,63.502
294.273,101.49,95.453,4.5447,252.67,1363.15,823.22,133.51,1205.7,1.6651,61.795
295.63,101.53,93.15,4.4748,256.42,1364.35,823.01,133.78,1214.0,1.5696,60.553
297.472,101.56,82.449,4.4129,258.55,1365.65,823.26,133.78,1218.5,1.5263,61.557
298.699,101.56,75.982,4.444,259.34000000000003,1366.0500000000002,823.11,133.53,1220.5,1.6883,63.804
299.449,101.54,72.682,4.4425,258.03999999999996,1365.0500000000002,822.84,132.76,1212.3,1.5295,62.169
300.07899999999995,101.52,67.479,4.4082,254.45,1363.4499999999998,823.0699999999999,131.14,1205.9,1.287,61.029
300.609,101.48,65.151,4.4684,258.81,1365.65,823.42,132.75,1208.1,1.4229,63.651
301.184,101.46,58.744,4.4883,259.88,1365.85,823.36,132.8,1209.1,1.4834,65.817
301.121,101.46,59.161,4.4743,259.59,1366.0500000000002,823.25,132.79,1210.2,1.1072,64.412
300.813,101.45,56.98,4.4402,258.9,1366.0500000000002,822.97,132.8,1211.2,1.4636,65.648
300.068,101.48,58.25,4.3672,257.03,1365.35,822.79,132.8,1212.2,1.5724,65.854
298.645,101.51,62.329,4.3057,254.53,1363.35,822.88,132.51,1197.6,2.0945,64.564
297.496,101.57,69.561,4.2651,253.13,1362.75,822.9499999999999,132.47,1211.6,1.3012,62.551
296.586,101.59,80.024,4.3617,255.88,1364.85,823.28,134.34,1217.8000000000002,1.4248,62.41
295.754,101.59,85.365,4.3952,253.96999999999997,1363.65,823.3299999999999,133.82,1213.5,1.6533,61.867
295.059,101.57,89.941,4.4113,252.07,1362.25,823.37,133.12,1208.0,1.9349,61.13
294.62699999999995,101.56,92.321,4.511,252.26,1363.0500000000002,823.5,133.38,1204.8,2.414,62.274
294.28,101.56,93.405,4.588,252.91,1363.9499999999998,823.1999999999999,134.27,1216.7,2.3266,63.214
294.032,101.55,94.112,4.6085,252.88,1364.15,823.31,134.34,1219.5,1.412,61.963
293.907,101.54,94.63,4.5599,251.1,1363.25,822.9399999999999,133.75,1219.6999999999998,1.673,61.495
293.765,101.53,94.799,4.5548,251.70000000000002,1362.5500000000002,823.38,133.74,1220.3,1.8634,62.552
293.711,101.54,95.354,4.5789,252.99,1362.9499999999998,822.99,133.75,1220.9,1.8724,61.419
293.82,101.57,94.638,4.5993,253.05,1362.85,823.14,133.74,1221.5,2.344,62.679
293.623,101.61,94.126,4.6782,256.32,1365.0500000000002,823.11,135.38,1218.7,1.7558,63.317
293.725,101.65,95.789,4.6217,253.44,1363.25,823.27,133.82,1207.9,1.7832,60.89
295.212,101.66,93.899,4.5306,255.63,1364.15,823.1,133.78,1210.5,1.1241,59.266
296.963,101.67,85.064,4.4409,257.65,1365.25,823.04,133.78,1216.0,1.4759,60.428
298.326,101.65,76.759,4.4352,259.45,1366.25,823.23,133.79,1222.4,1.1567,61.387
299.212,101.62,73.849,4.4566,260.31,1366.65,823.29,133.8,1223.9,1.7568,63.581
300.136,101.56,64.049,4.4992,261.15,1367.4499999999998,822.9499999999999,133.79,1233.4,1.8006,66.402
300.73299999999995,101.51,61.419,5.1931,306.99,1372.85,810.47,145.4,1336.8,1.3386,61.937
301.52599999999995,101.5,52.657,5.0535,297.55,1373.0500000000002,814.3299999999999,142.91,1326.0,1.0573,66.448
302.123,101.5,48.996,5.1687,310.06,1372.9499999999998,810.2099999999999,148.84,1336.6,1.1872,61.529
301.446,101.51,45.598,5.0024,300.21999999999997,1372.9499999999998,813.23,147.96,1327.5,0.85843,61.785
300.349,101.55,56.82899999999999,5.0563,306.8,1373.15,810.9399999999999,149.61,1345.6,1.5709,57.908
298.512,101.61,68.168,4.9368,298.15999999999997,1373.35,813.6899999999999,145.97,1324.4,1.2626,61.477
297.022,101.65,78.653,5.0769,307.99,1372.85,810.3199999999999,150.01,1344.0,0.71876,54.713
296.205,101.67,85.983,5.0989,304.64,1372.85,811.88,149.53,1347.6,0.54815,55.084
295.72799999999995,101.68,89.881,4.4404,256.53,1363.9499999999998,822.4399999999999,134.42,1218.6,1.1864,58.929
295.359,101.7,92.693,4.4488,253.21,1363.25,823.1,133.53,1204.7,1.5102,60.054
295.21,101.7,91.607,4.4344,253.27,1363.25,823.51,133.51,1202.6,1.0158,59.365
294.85,101.68,92.491,4.3659,243.89,1358.5500000000002,823.3,129.71,1188.2,1.9156,57.787
294.546,101.65,93.668,4.482,253.0,1362.85,822.76,133.6,1194.0,1.5844,60.601
294.11499999999995,101.63,93.957,4.5153,252.3,1363.25,822.9499999999999,133.73,1190.6,2.227,62.772
293.754,101.62,94.884,3.8689,207.60000000000002,1336.4499999999998,822.9499999999999,114.16,1078.9,5.0768,57.148
294.145,101.63,95.053,3.6731,198.01999999999998,1330.25,823.2099999999999,109.74,1049.6,4.8154,53.717
293.897,101.65,94.497,3.6798,197.89999999999998,1330.35,822.92,109.8,1041.3,4.3484,53.8
294.112,101.69,94.429,3.686,197.36,1329.9499999999998,823.03,109.44,1048.9,4.8761,53.745
294.307,101.75,94.546,3.9431,214.29,1339.85,823.35,116.52,1103.9,4.3302,56.162
295.446,101.83,91.91,4.506,255.39000000000001,1364.65,823.1999999999999,133.76,1213.3,1.9166,64.368
296.668,101.86,86.064,4.4257,256.92,1365.0500000000002,823.24,133.75,1218.0,1.813,64.093
297.509,101.84,82.451,4.4207,257.48,1365.9499999999998,823.27,133.77,1220.1,1.9672,64.099
298.289,101.81,77.45,4.4208,258.31,1365.85,823.4399999999999,133.76,1221.3,1.6733,63.406
299.033,101.76,73.639,4.4375,259.40999999999997,1366.0500000000002,823.0699999999999,133.77,1224.2,1.5878,63.785
299.979,101.69,68.543,4.496,261.83,1367.85,822.85,134.22,1233.0,1.5649,65.087
300.747,101.64,58.482,4.5117,261.75,1367.65,822.77,133.76,1227.1,1.2331,67.913
300.532,101.61,61.55500000000001,4.4794,260.85,1366.85,823.1899999999999,133.76,1233.7,1.3872,66.656
299.836,101.61,64.929,4.7173,278.65999999999997,1373.0500000000002,820.62,140.2,1262.7,1.3423,68.51
298.725,101.64,71.513,4.3917,259.45,1366.5500000000002,822.81,134.83,1229.4,0.55181,61.522
297.085,101.66,78.931,4.3506,257.69,1366.15,823.1999999999999,135.09,1228.8,0.92831,62.499
296.213,101.7,83.392,4.2971,254.4,1363.85,823.26,133.72,1217.0,1.324,61.339
295.939,101.72,85.468,4.3242,254.74,1363.9499999999998,823.28,133.78,1214.5,2.1607,61.634
295.976,101.72,85.619,4.3448,256.81,1365.0500000000002,823.3299999999999,134.41,1218.4,1.7746,61.652
295.957,101.71,84.269,4.3183,255.51999999999998,1365.0500000000002,823.17,134.39,1213.9,2.0029,62.335
294.923,101.68,86.182,4.3056,252.95000000000002,1360.9499999999998,822.14,133.39,1205.1,3.7586,67.671
294.616,101.68,89.562,3.5907,200.85999999999999,1331.85,823.18,110.67,1059.8000000000002,5.0968,54.061
295.126,101.66,90.164,3.5799,199.5,1331.15,823.24,109.8,1053.0,5.4664,52.477
295.339,101.67,88.216,3.5068,198.37,1330.15,823.22,109.23,1052.2,5.3362,52.643
294.836,101.68,88.243,3.5244,197.42000000000002,1330.0500000000002,823.14,109.24,1050.4,5.6657,54.189
293.749,101.68,89.783,3.5668,197.32,1329.9499999999998,823.27,109.78,1048.5,6.0261,55.877
292.823,101.71,92.003,3.6177,196.11,1329.65,823.14,109.78,1046.6,5.8066,56.577
292.838,101.74,95.127,3.6918,196.35000000000002,1329.9499999999998,823.16,109.77,1051.1,5.7575,55.096
294.549,101.76,95.612,4.0059,221.78,1344.35,822.99,119.4,1120.8,2.8862,52.609
296.38199999999995,101.76,86.66,4.441,256.15999999999997,1364.75,823.3299999999999,133.45,1215.1999999999998,0.56554,59.571
297.334,101.74,82.605,4.4182,257.65999999999997,1365.65,823.12,133.75,1220.4,0.82702,60.528
298.227,101.71,80.538,4.4507,258.56,1366.65,823.42,133.72,1221.2,1.6876,63.633
299.054,101.67,76.624,4.4642,259.06,1366.85,823.4599999999999,133.75,1223.0,1.7104,64.588
299.636,101.62,72.589,4.4768,259.89,1367.0500000000002,822.77,133.75,1224.2,1.6038,64.558
300.14,101.61,67.234,4.4842,260.55,1367.35,823.5,133.75,1223.7,1.2333,65.6
300.27599999999995,101.61,64.716,4.448,260.21999999999997,1366.65,823.51,133.75,1223.1999999999998,1.6126,67.138
299.66299999999995,101.62,65.681,4.3892,257.18,1365.75,823.59,133.01,1217.1,1.3504,64.667
298.588,101.62,71.312,4.3577,256.83,1365.25,823.6,133.59,1205.1,1.8006,65.05
297.259,101.63,80.252,4.3296,254.98000000000002,1364.15,823.39,133.5,1203.2,2.0649,62.938
296.331,101.66,85.073,4.3662,256.72999999999996,1364.85,823.11,134.32,1214.8,1.5361,63.362
295.886,101.68,87.814,4.4027,256.36,1365.35,822.75,134.54,1213.2,1.462,61.994
294.859,101.72,90.465,4.1198,233.01999999999998,1349.75,822.11,124.85,1152.8,4.8007,63.532
294.27,101.71,92.342,4.4535,252.34000000000003,1363.0500000000002,823.12,133.24,1208.6,1.6915,61.438
294.214,101.7,92.644,4.4116,253.35999999999999,1363.4499999999998,823.1999999999999,133.64,1205.4,1.8172,62.413
293.91,101.68,92.929,3.6194,197.8,1331.25,823.24,110.25,1057.1999999999998,4.5459,54.451
293.285,101.69,94.175,3.71,195.57999999999998,1329.25,823.09,109.21,1045.4,5.0137,54.973
293.018,101.74,95.11,3.8136,202.57999999999998,1333.15,823.3,112.22,1071.3,4.731,56.209
292.373,101.74,93.4,4.5725,249.51,1361.25,823.3,133.08,1202.5,2.5351,64.615
291.995,101.74,97.349,5.7109,314.0,1373.15,808.0799999999999,152.32,1356.3,1.2429,56.358
292.689,101.77,98.408,5.5541,309.40000000000003,1373.0500000000002,809.97,150.74,1334.9,1.467,57.24
294.546,101.81,97.346,4.7946,270.91,1371.85,822.63,140.14,1258.4,1.7459,65.613
296.554,101.82,88.295,5.236,307.86,1372.9499999999998,810.36,147.98,1338.7,1.4274,58.223
297.831,101.78,82.193,4.7356,276.98,1371.5500000000002,819.56,140.74,1273.4,1.4598,63.324
298.625,101.74,80.46,5.0262,294.62,1370.85,813.23,143.45,1306.3,0.93905,59.631
299.302,101.69,77.854,4.688,273.83,1365.85,817.74,136.32,1259.0,1.367,59.494
300.131,101.64,72.752,4.1084,235.01000000000002,1351.15,822.4,122.99,1150.5,3.4551,57.123
300.207,101.63,72.088,3.6305,202.19,1314.65,812.15,103.83,1053.4,37.746,67.311
300.09099999999995,101.63,71.371,3.638,205.55,1328.25,819.9,108.22,1066.8,3.6275,72.133
299.436,101.62,74.136,5.4615,330.15999999999997,1373.15,802.6,153.91,1378.1,1.4425,56.162
298.23,101.64,79.298,5.4762,330.48,1373.15,802.6899999999999,154.15,1381.1,1.5876,55.974
297.262,101.65,83.205,5.4855,331.09000000000003,1373.25,802.11,154.58,1384.0,1.7531,58.094
296.643,101.67,85.581,4.822,287.47,1371.25,816.17,144.17,1290.4,1.8165,63.128
296.268,101.69,86.721,4.5573,266.34000000000003,1369.65,822.68,139.1,1245.9,1.2777,64.539
296.08,101.71,88.908,4.6855,274.11,1370.65,820.66,141.08,1258.5,0.88286,63.261
295.923,101.72,90.684,4.619,267.3,1370.25,822.62,139.31,1251.3,1.3859,65.121
295.184,101.7,89.685,4.6195,265.91,1370.0500000000002,822.81,139.62,1247.9,1.5407,66.745
294.179,101.66,91.412,4.7706,269.27,1371.25,822.3,141.13,1247.3000000000002,1.7639,69.042
293.712,101.64,93.993,4.7944,269.54999999999995,1371.15,822.2099999999999,141.05,1255.4,1.2733,68.193
293.202,101.63,92.76,4.8575,269.56,1372.0500000000002,822.49,141.77,1249.0,0.91293,68.485
292.636,101.59,95.64,5.004,268.5,1371.75,822.8299999999999,141.26,1257.7,1.2883,68.754
292.73299999999995,101.57,96.398,4.9962,268.67,1371.9499999999998,822.6899999999999,141.54,1257.1,0.9015,68.56
292.722,101.57,97.296,4.9774,266.96000000000004,1371.0500000000002,822.81,140.72,1243.7,0.87625,67.593
293.028,101.61,96.007,4.9554,271.89,1372.4499999999998,822.06,142.21,1254.0,1.4225,68.175
293.35,101.66,95.138,4.858,269.5,1371.75,822.76,141.03,1246.2,1.1117,67.404
294.239,101.63,93.557,4.7285,268.12,1371.4499999999998,822.9,140.45,1248.6,0.93901,65.899
295.554,101.62,90.835,4.6533,266.90999999999997,1370.25,823.0699999999999,139.09,1244.8,0.85292,63.642
296.957,101.56,84.897,4.5528,266.69,1369.9499999999998,822.68,138.7,1233.8,0.69605,63.405
